review_id,reviewer_name,rating,review_date_raw,review_text,owner_response,likes,local_guide
ChZDSUhNMG9nS0VJQ0FnTURBd3BPeUZ3EAE,Shakirudeen Omoagunbiade,5.0,a year ago,,"Good Morning Ms. Shakirudeen,

Thank you for leaving us a positive review. We are glad you had a beautiful experience. Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChZDSUhNMG9nS0VJQ0FnTURBaExqR0tnEAE,Olufunmilayo Adebara,5.0,a year ago,,"Good Morning Ms. Funmilayo,

Thank you for leaving us a positive review. We are glad you had a beautiful experience. Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChdDSUhNMG9nS0VJQ0FnTURBLVBxZm9BRRAB,L E,5.0,a year ago,,"Good Afternoon LT,

Thank you for leaving us a positive review. We are glad you had a beautiful experience. Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChZDSUhNMG9nS0VJQ0FnTUNBNDdfR2JREAE,E Phillips,5.0,a year ago,,"Good Afternoon Mr. E Phillips,

Thank you for leaving us a positive review. We are glad you had a beautiful experience. Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChdDSUhNMG9nS0VJQ0FnTUNBem8tY2x3RRAB,phoebe nache,5.0,a year ago,Emmanuella was so patient and great with her service! I’ll always come back! Thank you. And the food is lit!,"Good Morning Ms. Phebe,
Thank you so much for your kind words! We're thrilled to hear that Emmanuella made such a positive impact on your experience. We can't wait to welcome you back for more delicious food and excellent service. See you soon.",0,False
ChZDSUhNMG9nS0VJQ0FnSUR4eHJTTFFREAE,Babajide Akinsanya,5.0,Edited a year ago,,"Dear Babajide. We value your feedback, thank you for leaving us a 5-star rating.",0,False
ChdDSUhNMG9nS0VJQ0FnTUNBNnFDVDhRRRAB,pauline taylor,1.0,a year ago,Clear as day in my  Uber eats order I paid a additional fee for my selected protein and still got the wrong meat Chew Size Beef (4pcs) ($4.19) Chew Size Shaki (4pcs) ($4.19) In the picture you can see I only go 2 very large tendon a very small piece of beef and no shaki  For the prices you charge you could aleast give the customer what that have requested and paid for .,"Good Morning Ms. Pauline,

Thank you for taking the time to share your feedback, and we sincerely apologize for the oversight in your recent order. We understand your frustration, especially when you’ve paid for additional protein and didn’t receive what you requested. This is certainly not the experience we aim to provide.

We will be addressing this issue with our kitchen team to ensure that orders are being prepared accurately and in accordance with the descriptions and requests made by our customers.

Your satisfaction is extremely important to us, and we would love to make it right. Please feel free to reach out directly to us at wazobiamarket@gmail.com, and we’ll ensure that your next experience with us exceeds your expectations.

We truly value your feedback and hope to serve you better in the future.",0,False
ChZDSUhNMG9nS0VJQ0FnSURfakx1RFZ3EAE,Oseni Sherif,5.0,a year ago,,"Good Morning Mr. Oseni,

Thank you for leaving us a positive review. We are glad you had a beautiful experience. Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChdDSUhNMG9nS0VJQ0FnSUNfcDV5SF93RRAB,Adeyinka Adelowo,5.0,a year ago,The server is professional and greeting with smiles.,"Good Morning Mr Adeyinka,

Thank you for your kind words! We're thrilled to hear that our server made a positive impression with their professionalism and friendly demeanor. We look forward to welcoming you back soon.

Thank you ",0,False
ChdDSUhNMG9nS0VJQ0FnSUNfMWZybndBRRAB,Samuel Lanrewaju,3.0,a year ago,,"Good Morning Mr. Samuel,

Thank you for leaving us a positive review. We are glad you had a beautiful experience. Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChZDSUhNMG9nS0VJQ0FnSUNfZ2ZQbVZ3EAE,Mikel A,5.0,a year ago,"I had the pleasure of experiencing the exceptional service at Wazobia Kitchen, thanks to Emmanuella, who truly went above and beyond. Her genuine care and professionalism are a huge asset to Wazobia Kitchen, and she made my  visit unforgettable. Highly recommend!","Good Morning Mr. Mikel,

Thank you so much for your kind words and for taking the time to leave such a thoughtful review! We’re thrilled to hear that Ms. Emmanuella made your visit to Wazobia Kitchen truly memorable. We are incredibly lucky to have her as part of our team, and we’ll be sure to pass along your compliments to her. Your recommendation means a lot to us, and we can’t wait to welcome you back soon!

Best regards,",0,False
ChdDSUhNMG9nS0VJQ0FnSUNfcHMyQ3VRRRAB,Etkins Paris,1.0,a year ago,"This program introduced to your customers which you requested that they sign up with their phone number is a rip off. When they sign up for this explain to them the terms and conditions that comes with it. Don’t encourage them to get into it and then come up with information you can only get it when you do this or when you come back to shop, it is a rip off. It’s a savings to use on purchases, let them be able to use it when they want and it should be in your system for when they are ready to use it not when you want them to. Your new staffs need orientation. I requested for help today and I was redirected to be helped by someone else who never walked up to me to help but decided to flash a smile as I was walking out of your store. Wazobia, we know you to be the best, please stay and be the best. Don’t reduce your worth!!!","Good Afternoon,

Thank you for taking the time to share your feedback. We sincerely apologize for the experience you had with our program and service. We understand your concerns regarding the sign-up process, terms, and conditions, and we will review how we communicate these details to our customers to ensure transparency and a smoother experience in the future.

Regarding your recent visit, we deeply regret that you were not assisted in a timely manner. Your feedback is crucial, and we’ll be addressing this with our team to make sure our staff is properly trained and consistently offers the level of service that our customers expect.
",0,False
ChZDSUhNMG9nS0VJQ0FnSUNfeXNpbUhnEAE,Babatunde Onawole,5.0,a year ago,"This store has definitely grown over the last 2 years with very well mannered and helpful staff. Now you can get almost anything Africans in particular , Nigerian groceries and well organized.","Good Morning Mr. Babatunde,

Thank you for leaving us a positive review. We are glad you had a beautiful experience. Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChZDSUhNMG9nS0VJQ0FnSUNfaEwtdmR3EAE,Omega Fire Ministries Houston,5.0,a year ago,"Prince is so nice, very good customer service & great food 😋","Good Morning,

Thank you for leaving us a positive review. We are glad you had a beautiful experience. Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChZDSUhNMG9nS0VJQ0FnSUNfa0xUbVBnEAE,Yemi Ojo,5.0,a year ago,Professional team.  Great prices.,"Good morning Mr. Yemi,
We are delighted you had a good experience at one of our stores. Our goal here at WAZOBIA is to serve you and provide you with great service. Thank you for your patronage, and we look forward to serving you and continuing to make you feel good.",0,False
ChdDSUhNMG9nS0VJQ0FnSUNfd0syWXNnRRAB,Jose Galindo,4.0,a year ago,,"Good Morning Mr. Jose,

Thank you for leaving us a positive review. We are glad you had a beautiful experience. Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChZDSUhNMG9nS0VJQ0FnSURmMTlQd0dREAE,T. Bablo,1.0,a year ago,"I spent $109.29 today 01/10/25 on Uber Eats with Wazobia I ordered 2 Ogbono Soups, 1 Egusi Soup and 1 Efo Riro when I received my order only one of my Ogbono Soups was in the bag which is very bad for all of the money I spent now I have to wait for Uber Eats to refund my money if the place was out of Ogbono Soup they should have reached out instead of taking my money and not giving me all of my food !!!!!","Good Morning Mr. T. Bablo,

We are sorry to hear about your experience at our restaurant. At Wazobia , we cook all our meals fresh, and we strive to maintain consistency and provide the best to all our customers at every location.
We would like to resolve this issue immediately. Please email us at wazobiamarket@gmail.com or better yet, provide us with your phone number, so we can connect with you and resolve this issue promptly.
Thank you so much for your continued patronage and feedback.
Thank you.",0,False
ChZDSUhNMG9nS0VJQ0FnSURmeTdxNU5nEAE,wamb h,5.0,a year ago,,"Good Morning Mr. Wamb,

Thank you for leaving us a positive review. We are glad you had a beautiful experience. Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChZDSUhNMG9nS0VJQ0FnSURmdFpUa0hBEAE,Obinna Kanu,4.0,a year ago,,"Good Morning Mr. Obinna,

Thank you for leaving us a positive review. We are glad you had a beautiful experience. Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChZDSUhNMG9nS0VJQ0FnSURmeWJHeUhREAE,Japhet Ozuem,5.0,a year ago,,"Good Morning Mr. Japhet,

Thank you for leaving us a positive review. We are glad you had a beautiful experience. Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChdDSUhNMG9nS0VJQ0FnSURmeXYtX3R3RRAB,Endy N.,5.0,a year ago,Excellent traditional food.  Good service and  a clean environment!,"Good morning Mr. Endy,
We are delighted you had a good experience at one of our stores. Our goal here at WAZOBIA is to serve you and provide you with great service. Thank you for your patronage, and we look forward to serving you and continuing to make you feel good.",0,False
ChZDSUhNMG9nS0VJQ0FnSURmd3JyU1hnEAE,M.D. Anozie,1.0,a year ago,"If I could give zero stars I would! ALL of my food is cold; and the fact that I paid EXTRA for Turkey and Goat because I didn’t want pork or tripe, I’m soooo mad!  I had to pay a la cart because the “assorted meat “ had a bunch of stuff I didn’t want and they gave me 2 and 1/2 pieces of meat… and STILL gave me the vegetable soup with the meat I didn’t want is blowing my mind!!! Then as you can see by the little canister I placed for context, that chicken with, instead of turkey!! I also requested fried rice! So disappointed!!  Do better!","Good Morning M.D. Anozie,

We are sorry to hear about your experience at our restaurant. At Wazobia , we cook all our meals fresh, and we strive to maintain consistency and provide the best to all our customers at every location.
We would like to resolve this issue immediately. Please email us at wazobiamarket@gmail.com or better yet, provide us with your phone number, so we can connect with you and resolve this issue promptly.
Thank you so much for your continued patronage and feedback.
Thank you.",2,False
ChZDSUhNMG9nS0VJQ0FnSUNmN2FHWFBBEAE,patricia sides,1.0,a year ago,,"Good Morning Ms. Patricia,

We are sorry to hear about your experience at our restaurant. At Wazobia , we cook all our meals fresh, and we strive to maintain consistency and provide the best to all our customers at every location.
We would like to resolve this issue immediately. Please email us at wazobiamarket@gmail.com or better yet, provide us with your phone number, so we can connect with you and resolve this issue promptly.
Thank you so much for your continued patronage and feedback.
Thank you.",0,False
ChdDSUhNMG9nS0VJQ0FnSUNVMUpicC1BRRAB,Chioma Umeizudike,5.0,Edited a year ago,Wazobia market never disappoints.,"We are so grateful for such an amazing feedback.  It is humbling to know that you notice our effort in ensuring we provide delicious meals ,authentic products ,neat environment and excellent service to you. Thank you for choosing us.",1,False
ChZDSUhNMG9nS0VJQ0FnSUNmZ01Ec0ZnEAE,Air force one,5.0,a year ago,,"Good Morning Air force one,

Thank you for leaving us a positive review. Wazobia is committed to ensuring customer satisfaction is guaranteed at all times.

Thank you",0,False
ChdDSUhNMG9nS0VJQ0FnSUR2czltazRBRRAB,Grace Makundi,5.0,a year ago,Receipt 1001-426890 Cashier Stella very kind and professional 5 star for her customer service,"Good Morning Ms. Grace,

Thank you for leaving us a positive review. We are glad you had a beautiful experience. Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you
",0,False
ChdDSUhNMG9nS0VJQ0FnSUR2cFltbHFBRRAB,Adesoji Odumosu,5.0,a year ago,Really good and tasty meals. Variety of meals to choose from. Toilet is clean enough and staff are level headed,"Good Morning Adesoji,

Thank you for leaving us a positive review. We are glad you had a beautiful experience. Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChdDSUhNMG9nS0VJQ0FnSUR2dHUyNnRnRRAB,Davidson Alomor,4.0,a year ago,Best Africa store of them all,"Good Morning Davidson,

Thank you for leaving us a positive review. We are glad you had a beautiful experience, Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChdDSUhNMG9nS0VJQ0FnSUR2dHUyNnRnRRAB,Davidson Alomor,4.0,a year ago,Best Africa store of them all,"Good Morning Davidson,

Thank you for leaving us a positive review. We are glad you had a beautiful experience, Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChZDSUhNMG9nS0VJQ0FnSUN2MjRDVUlREAE,Reginald Bassey,4.0,a year ago,,"Good Morning Mr. Reginald,

Thank you for leaving us a positive review. Wazobia is committed to ensuring customer satisfaction is guaranteed at all times.

Thank you",0,False
ChdDSUhNMG9nS0VJQ0FnSUN2bFlQNDFBRRAB,Lucy Agbo,5.0,a year ago,,"Good Morning Ms. Lucy

Thank you for leaving us a positive review. We are glad you had a beautiful experience. Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChZDSUhNMG9nS0VJQ0FnSUNQM3JMSExBEAE,Tommy,5.0,Edited a year ago,"The first time I ever had Wazobia, I wasn’t sure what to expect. I place an order for a large pan of jollof rice. I want to say first the large pan of jollof rice was filled up to the top they did not skimp on the amount of rice they provided which I felt was worth the amount they charged. I also asked for minimal oil & very spicy as it was for my staff potluck and I want to say that they got it down to a pack. When serving it in the bottom of the pan was little to no oil. Thank you Wazobia & the customer service was very good!","Good Morning Tommy

Thank you for leaving us a positive review. We are glad you had a beautiful experience, Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChZDSUhNMG9nS0VJQ0FnSUN2eFpiTklBEAE,Leodannis Garces Llopiz,4.0,a year ago,,"Good Morning Mr. Leodannis

Thank you for leaving us a positive review. We are glad you had a beautiful experience, Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChZDSUhNMG9nS0VJQ0FnSUN2MmNTalRBEAE,Charles Opeke,5.0,a year ago,They got everything,"Good Morning Mr. Charles,

Thank you for leaving us a positive review. Wazobia is committed to ensuring customer satisfaction is guaranteed at all times.

Thank you.",0,False
ChdDSUhNMG9nS0VJQ0FnSUN2em9YSW5RRRAB,Emebi Godspower,5.0,a year ago,Ella was exceptional,"Good Morning Mr. Emebi,

Thank you for leaving us a positive review. Wazobia is committed to ensuring customer satisfaction is guaranteed at all times.

Thank you.",0,False
ChZDSUhNMG9nS0VJQ0FnSUN2anJUd2NnEAE,AI NEIGHBORHOOD INC,5.0,a year ago,"It was a wonderful service from one of the staff called Ella, i will definitely return back","Good Morning AI NEIGHBORHOOD INC,

Thank you for leaving us a positive review. We are glad you had a beautiful experience, Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChdDSUhNMG9nS0VJQ0FnSUN2OHRqajZBRRAB,Kemz Kemijay,5.0,a year ago,,"Good Morning Ms. Kemz,

Thank you for leaving us a positive review. We are glad you had a beautiful experience. Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChdDSUhNMG9nS0VJQ0FnSUNSXy16dzBBRRAB,B Cuz,5.0,Edited a year ago,Updating my review. I wnjoy coming here because of the customer service. But the meat area employees are so rude! Twice now I've been disrespected by them as if I'm bothering them and asked them to come in on their day off.,Dear B Cuz! We are grateful for your 5-star review. Thanks for sharing your rating with us and the community.,0,False
ChdDSUhNMG9nS0VJQ0FnSUN2OUszOW5RRRAB,Kelani Semiu,5.0,a year ago,Stella and Ella are great asset to the organization. I appreciate them for wonderful services given me today. Thank you,"Good Morning Ms. Kelani,

Thank you for leaving us a positive review. We are glad you had a beautiful experience, Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChdDSUhNMG9nS0VJQ0FnSUN2LUxYTnVnRRAB,Cristina Romero,5.0,a year ago,,"Good Morning Ms. Cristina,

Thank you for leaving us a positive review. We are glad you had a beautiful experience, Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChdDSUhNMG9nS0VJQ0FnSUN2b1ByOG5RRRAB,Ayisha Ochieng,5.0,a year ago,"This place is a hidden gem that I almost don’t want to share with you guys to keep it to myself. This is my 2nd time and the food is fresh and delicious day or night. Portions are plenty and Stella and Ella are very helpful and knowledgeable ladies. I will back again, maybe tomorrow.","Good Morning Ms. Ayisha,

Thank you for leaving us a positive review. Wazobia is committed to ensuring customers satisfaction is guaranteed at all times.

Thank you.",0,False
ChdDSUhNMG9nS0VJQ0FnSUN2Z0k2NGpnRRAB,Metti Metti,5.0,a year ago,"Nice food, good staffs.","Good Morning Mr. Tee,

Thank you for leaving us a positive review. We are glad you had a beautiful experience, Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChZDSUhNMG9nS0VJQ0FnSURQemZpUlFnEAE,Chizubere Nwaozuzu,1.0,a year ago,"Careless customers service in the kitchen. Once you visit the kitchen you will never come back with your purchases complete. Reason, they do not pack everything you purchased for you. The young man Oki is careless and has an attitude.","Good Morning Ms. Chizubere,

We are sorry to hear about your experience at our restaurant. At Wazobia , we cook all our meals fresh, and we strive to maintain consistency and provide the best to all our customers at every location.
We would like to resolve this issue immediately. Please email us at wazobiamarket@gmail.com or better yet, provide us with your phone number, so we can connect with you and resolve this issue promptly.
Thank you so much for your continued patronage and feedback.
Thank you.",0,False
ChdDSUhNMG9nS0VJQ0FnSURQdWZYczRBRRAB,Oluwaseyi Momodebe,5.0,a year ago,,"Good Morning Mr. Oluwaseyi,

Thank you for leaving us a positive review. We are glad you had a beautiful experience, Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChdDSUhNMG9nS0VJQ0FnSURQMU1yeDV3RRAB,desiree esiere,5.0,a year ago,,"Good Morning Ms. Desiree,

Thank you for leaving us a positive review. We are glad you had a beautiful experience, Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChdDSUhNMG9nS0VJQ0FnSURQbU5hdTJRRRAB,Jason Agbor,5.0,a year ago,"The food located at Wazobia is amazing, and the experience is something you could easily get accustomed to. There are three factors I will rate the Westheimer location on, 1) Cleanliness, 2) Taste/Quality, and 3) Atmosphere. *out of ten.  1) Cleanliness - The area is clean, though sometimes there are water spills or flies buzzing around. Overall, they are subsequently clean, so for me they get a 4/10.  2) Taste/Quality - People! I am warning you! If you are on a diet, stay ten feet away from here! Their food is so good, you go chop until your belle burst. Overall, 9.5/10.  3) Atmosphere - Hey, party people! This place is so fun! New people can be met, and new knowledge can be gained! The staff always put on their brightest smile, and if you need someone to talk, they are here for you! Wazobia's crowd engagement is next level, especially with their Family Funfest and others. Overall, 10/10.  At the end of the day, Wazobia is an amazing expedition in our lives to be reckoned with! Wazobia Market's (Westheimer) final score will be 23.5/10. They are so good, they broke the scale. Kudos to you, Wazobia!😊","Good Morning Mr. Jason,

Thank you for leaving us a positive review. We are glad you had a beautiful experience, Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChdDSUhNMG9nS0VJQ0FnSUNQODVydjNBRRAB,Freda A. Koomson,5.0,a year ago,Love it ❣️,"Good Morning Ms. Freda,

Thank you for leaving us a positive review. We are glad you had a beautiful experience, Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you
",0,False
ChdDSUhNMG9nS0VJQ0FnSUNQcHRHVHlnRRAB,Jeffrey Randal,1.0,a year ago,Completely as disrespectful as expected.  I have been exposed to worse but upon entering black man I want to pray for more care by our people. I keep giving black culture a chance but it seems to only want my money over my business.Just grow like the rest of the United States.,"Good Morning Mr. Jeffrey,

I'm sorry to hear about your disappointing experience at our store. We sincerely apologize for the inconveniences the delay in you order must have caused you. we understand your frustration. At Wazobia, we strive to maintain consistency and provide the best to all our customers.

We appreciate your feedback and will take immediate steps to ensure such incidents do not happen again. Your satisfaction is important to us, and we will make sure to do better next time. We hope you can give us another chance to show you the true quality and service we aim to provide. Thank you for bringing this to our attention.",1,False
ChZDSUhNMG9nS0VJQ0FnSUNQeXI3aVNnEAE,Onome Arusiuka,4.0,a year ago,Found all African food produce,"Good Morning Ms. Onome,
We are delighted you had a good experience at one of our stores, our goal here at WAZOBIA is to serve you and provide you with great service. Thank you for your patronage, and we look forward to serving you and continuing to make you feel good.",0,False
ChZDSUhNMG9nS0VJQ0FnSUQzOTh5ZVVREAE,Favour Ibekwe,5.0,a year ago,,"Good Morning Ms. Favour,

Thank you for leaving us a positive review. We are glad you had a beautiful experience, Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChdDSUhNMG9nS0VJQ0FnSUQzeG9fUXVBRRAB,Adaobi Obi,4.0,a year ago,,"Good Morning Ms. Adaobi,

Thank you for leaving us a positive review. We are glad you had a beautiful experience, Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you
",0,False
ChZDSUhNMG9nS0VJQ0FnSUQzeXBqakxREAE,Queren KOUADIO,5.0,a year ago,,"Good Morning Queren

Thank you for leaving us a positive review. We are glad you had a beautiful experience, Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChdDSUhNMG9nS0VJQ0FnSUMzdjczRG1RRRAB,Cynthia Zouk Tizi,5.0,a year ago,Top customer service at all point.,"Good Morning Ms. Cynthia,

Thank you for leaving us a positive review. Wazobia is committed to ensuring customers satisfaction is guaranteed at all times.

Thank you.",0,False
ChdDSUhNMG9nS0VJQ0FnSUMzaF9YVDd3RRAB,DAILIANA MARIA TORRES MEDINA,5.0,a year ago,Un lugar demasiado increíble para ser verdad. La cultura africana está bien representada en esta tienda. Muy buena calidad de los productos y el servicio es de máxima excelencia. Recomiendo este lugar sin dudas y volvería aquí sin dudarlo,"Buen día,

Estamos encantados de que haya tenido una buena experiencia en una de nuestras tiendas, nuestro objetivo aquí en WAZOBIA es servirle y brindarle un excelente servicio, gracias por su patrocinio y esperamos servirle y continuar haciéndolo sentir bien.

Gracias",0,False
ChZDSUhNMG9nS0VJQ0FnSUMzdThMVFNREAE,Jacob Brooks,4.0,a year ago,,"Good Afternoon Mr. Jacob,

Thank you for leaving us a positive review. We are glad you had a beautiful experience, Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChZDSUhNMG9nS0VJQ0FnSUMzdXBmWEJREAE,Tawakalitu Dabiri-Sunmola,3.0,a year ago,Market Place with lots of good options.,"Good Afternoon Mr. Tawakalitu,

Thank you for leaving us a positive review. We are glad you had a beautiful experience, Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you",0,False
ChZDSUhNMG9nS0VJQ0FnSURYMG9hbkJ3EAE,Chris Lake,2.0,a year ago,The service is super slow no motivation at all,"Good Afternoon Mr. Chris,
I'm sorry to hear about your disappointing experience at our Store. We sincerely apologize for the inconveniences the delay in you order must have caused you. we understand your frustration. At Wazobia, we strive to maintain consistency and provide the best to all our customers.

We appreciate your feedback and will take immediate steps to ensure such incidents do not happen again. Your satisfaction is important to us, and we will make sure to do better next time. We hope you can give us another chance to show you the true quality and service we aim to provide. Thank you for bringing this to our attention.

Thank you",0,False
ChdDSUhNMG9nS0VJQ0FnSURYcU5xa2tBRRAB,Wynne Ndule,5.0,a year ago,"Clean, neat with goods aesthetically stocked & prices visible. Staff are friendly, helpful & professional.","Good Morning Ms. Wynne,

Thank you for leaving us a positive review. Wazobia is committed to ensuring customers satisfaction is guaranteed at all times.

Thank you.",0,False
ChZDSUhNMG9nS0VJQ0FnSURYb0kzNVBnEAE,Angela Wilson,5.0,a year ago,,"Good Morning Ms. Angela,
We are delighted you had a good experience at one of our stores, our goal here at WAZOBIA is to serve you and provide you with great service, thank you for your patronage and we look forward to serving you and continue making you feel good.",0,False
ChZDSUhNMG9nS0VJQ0FnSUNYbF9PY0hnEAE,Segun Adelanke,5.0,a year ago,,"Good Morning Mr. Segun,
We are delighted you had a good experience at one of our stores, our goal here at WAZOBIA is to serve you and provide you with great service, thank you for your patronage and we look forward to serving you and continue making you feel good.
",0,False
ChdDSUhNMG9nS0VJQ0FnSUNYMWJtUzd3RRAB,Chris Money,5.0,a year ago,Ms Yolanda was phenomenal and very courteous. Just made my evening. She deserves a raise and her attitude was outstanding!,"Good Morning Mr. Chris,

Thank you for leaving us a positive review. Wazobia is committed to ensuring customers satisfaction is guaranteed at all times.

Thank you.",0,False
ChdDSUhNMG9nS0VJQ0FnSUNYc2V6NXNnRRAB,Paul Egwuonwu,5.0,a year ago,"Wazobia, bringing your taste buds home.","Good Morning Mr. Paul,

We are delighted you had a good experience at one of our stores, our goal here at WAZOBIA is to serve you and provide you with great service, thank you for your patronage and we look forward to serving you and continue making you feel good.

Thank you",0,False
ChdDSUhNMG9nS0VJQ0FnSUNDanJIaGxRRRAB,Charleen Ruiz,5.0,Edited a year ago,"Some items are priced to high, but the food tastes good","Dear Charleen,
Thank  you for your time and feedback.Which of our products do you think is expensive?
We would like to serve you better.",0,False
ChdDSUhNMG9nS0VJQ0FnSUNYck0yU3pBRRAB,Hope Miller,5.0,a year ago,Good customer service and fresher packaged food,"Good Morning,

We are delighted you had a good experience at one of our stores, our goal here at WAZOBIA is to serve you and provide you with great service, thank you for your patronage and we look forward to serving you and continue making you feel good.

Thank you",0,False
ChdDSUhNMG9nS0VJQ0FnSUNYbUlhQnBBRRAB,Seun Ojumu,1.0,a year ago,"I am highly disappointed with this store, I bought Nestle baby Cerelac and I decided to return it the next day because I bought the wrong one but the store decided not to accept my return. I wanted to switch or get another cerelac , they didn’t accept. I will move to another store that honors exchange and customer’s satisfaction. I am disappointed .","Dear Seun, 

Thank you for your feedback. We understand that purchasing the wrong item can be disappointing. However, we are unable to accept returns or exchanges on baby food products like Cerelac due to health and safety regulations that apply across the retail industry. These regulations are designed to protect the safety and well-being of all consumers, especially infants. We appreciate your understanding and hope you’ll consider shopping with us again in the future.

Thank you.",0,False
ChdDSUhNMG9nS0VJQ0FnSURuNm9EOXpBRRAB,Enoruh Nkongho,5.0,a year ago,Good Africa markets,"Good Evening Mr. Enoruh,

We are delighted you had a good experience at one of our stores, our goal here at WAZOBIA is to serve you and provide you with great service, thank you for your patronage and we look forward to serving you and continue making you feel good.

Thank you",0,False
ChdDSUhNMG9nS0VJQ0FnSURudUpxbHFRRRAB,udeme ekoriko,5.0,a year ago,,"Good Morning Mr. Udeme,

We are delighted you had a good experience at one of our stores, our goal here at WAZOBIA is to serve you and provide you with great service, thank you for your patronage and we look forward to serving you and continue making you feel good.

Thank you",0,False
ChZDSUhNMG9nS0VJQ0FnSUNubzl2ckFREAE,Blessed AI,5.0,a year ago,Always love coming here. Good variety of items in the store and plenty of food options in the restaurant. They have many staff members and their customer service is top notch.,"Good Morning Ms. Blessed,

We are delighted you had a good experience at one of our stores, our goal here at WAZOBIA is to serve you and provide you with great service, thank you for your patronage and we look forward to serving you and continue making you feel good.

Thank you",0,False
ChZDSUhNMG9nS0VJQ0FnSUNuM2QyUkFnEAE,Adefolalu Asubiaro,5.0,a year ago,"I attended the family fun fare 2024. It was great!! Kudos to the host, Mr. Henry Iwu & Ms. Nishola . They did a FANTASTIC job!! 👏🏾👏🏾🤗🌹🌹","Good Morning Ms. Adefolalu,

Thank you for leaving us a positive review. We are glad you had a beautiful experience, Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you.",0,False
ChdDSUhNMG9nS0VJQ0FnSUNuOHV5WmlnRRAB,Chidimma Maduemesi,5.0,a year ago,"I just saw that they have palm fruit oil with pulp , so happy!!!","Good Morning Ms. Chidimma,

Thank you for leaving us a positive review. We are glad you had a beautiful experience, Wazobia is committed to ensuring all of our customers are satisfied at all times. Your patronage is appreciated.

Thank you.",0,False
